TotalCharges,MonthlyCharges,SeniorCitizen,tenure,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
6602.22054609454,98.65359994386645,0,68,0,1,0,1,2,1,0,1,1,0,2,2,1,1,0,1
1876.6284395129617,88.01864540087806,0,21,1,1,0,1,1,1,0,0,0,0,0,2,0,0,1,1
70.46886668511294,70.46886668511294,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
2840.3052200010343,84.17728315130802,0,33,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
3932.399860223783,57.524936747074406,0,68,0,1,0,0,0,0,0,1,1,0,2,2,1,1,1,1
7853.371978334672,113.41356244281012,0,67,1,0,0,1,2,1,2,2,2,2,2,2,1,1,1,1
415.0381163076391,79.23946702819865,0,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,1
49.42105670521353,49.42105670521353,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1
25.030557353769826,25.030557353769826,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1
320.1030819597019,80.24984975023216,0,4,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
6142.960732488714,90.25621329061644,0,68,0,0,0,1,2,1,0,2,0,0,2,0,0,0,1,1
332.8220961590227,77.0444301165519,0,4,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1
74.9796356887203,74.9796356887203,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
70.02399999264539,70.02399999264539,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
182.77007802335766,47.42080902836286,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1
1054.3296445133683,97.65189195825542,0,10,0,0,0,1,0,1,0,0,2,0,2,2,0,1,2,1
330.12659119660066,71.93974828894277,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1
19.910301994334702,19.910301994334702,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,1
4228.450978789377,90.83165101241698,0,46,1,0,0,1,2,1,0,0,2,0,0,0,0,0,1,1
19.12327439109901,19.12327439109901,0,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,1
3473.9823067190778,95.14277664812224,1,35,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1
2782.160181463108,70.82158133642794,1,40,0,0,0,1,0,0,2,0,2,0,0,1,0,0,1,1
138.5376985152727,32.49841017856701,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
2629.7732282497036,80.48312266020005,0,32,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,1
345.43115138924617,73.94516686364278,0,5,1,0,0,1,0,0,0,0,2,0,1,1,0,1,1,1
1451.8630609754139,81.2410243933799,0,17,0,0,0,1,2,1,0,1,0,0,0,0,0,1,2,1
45.18715620395519,45.18715620395519,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1
1761.3686516108705,88.89320242418283,0,19,0,0,0,1,2,1,0,0,2,0,1,0,0,0,2,1
142.12320558678329,69.99733706381176,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1
265.03738891493526,84.77676984499075,0,3,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1
2568.857954956925,78.52400205984888,0,33,1,0,1,1,0,0,0,0,0,0,2,0,0,0,2,1
19.61891466443404,19.61891466443404,0,1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,1
2142.017433557254,85.69963805049684,0,25,0,0,0,1,2,1,0,0,2,0,0,0,0,0,2,1
2576.0710364831716,77.39369736492762,0,33,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1
75.25880570421455,75.25880570421455,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,1
3017.301032127718,57.53264524818813,0,52,0,0,0,0,1,0,1,2,1,0,2,2,0,0,2,1
70.28922986103464,70.28922986103464,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
57.02916578199771,23.069099802506667,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
6245.4125399843,102.8240196659833,0,62,0,1,0,1,2,1,1,2,2,0,2,0,0,1,2,1
165.18402086206504,84.25013725042791,0,2,0,0,0,1,1,1,0,0,0,0,0,1,0,1,2,1
418.2341680378022,37.00184666047876,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
318.80957413885346,76.219891011851,0,4,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,1
661.4123242051312,78.55915618462966,0,8,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
75.63485043565298,75.63485043565298,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,1
3332.562474223461,79.57104483838349,0,41,0,0,0,1,2,0,1,2,1,1,0,1,0,0,1,1
6206.63958363172,105.43130169596017,0,58,0,0,0,1,0,1,1,1,0,2,2,2,1,1,1,1
293.02837218557465,95.9803783118891,0,3,0,0,0,1,1,1,0,0,0,0,2,2,0,1,2,1
557.4847916270558,99.67611811878292,0,6,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1
49.6770251391517,49.6770251391517,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,3,1
662.6567052021436,84.51029538911821,0,7,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1
70.83888806594071,70.83888806594071,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
24.99660561221889,22.992029021637713,0,1,1,0,0,1,1,2,1,1,1,1,1,1,0,0,2,1
721.8296084416089,79.22743308530345,0,9,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1
5753.42204083358,101.32049220601294,0,56,0,1,0,1,2,1,1,2,0,0,2,1,0,0,0,1
234.08869210667712,72.4932487531369,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
75.8234383210581,75.8234383210581,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2,1
151.66130099168308,71.12943768395688,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1
2595.5519449001913,72.31186827255343,0,36,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
45.379145142656824,45.379145142656824,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1
1905.8239451198997,90.38437968547274,0,21,0,0,0,1,0,1,0,0,0,0,2,2,0,0,1,1
415.95434263630546,80.54998873915333,0,5,0,0,0,1,2,1,0,1,0,0,0,0,0,0,2,1
234.2738547120409,20.80368033880366,0,11,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,1
1327.4658399850582,25.13847299324605,0,56,1,0,0,1,2,2,1,1,1,1,1,1,1,0,1,1
1164.6806927754872,73.8262166586578,1,15,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
445.18022631733277,36.30048383257217,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1
1491.855927560194,77.15663915149005,0,19,0,0,0,1,0,0,0,2,1,0,0,0,0,1,1,1
7299.501379157178,106.9526868208848,0,69,1,0,0,1,1,1,0,2,2,2,2,2,1,1,0,1
5518.349098452335,100.91331127001446,0,54,0,0,0,1,2,1,0,2,0,0,2,2,1,1,2,1
74.40683865620899,74.40683865620899,0,1,1,1,0,1,2,1,0,0,0,0,0,0,0,1,2,1
2912.3187150034523,79.17331466048027,0,38,0,0,0,1,1,0,0,1,0,2,0,0,0,0,1,1
869.3817749818786,67.38880855085185,0,14,0,0,0,0,1,0,0,0,0,1,2,1,0,0,2,1
19.9421046422982,19.9421046422982,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,1
147.1981908685014,78.72937527274142,0,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,2,1
1237.1263416908,93.49249896375157,0,12,0,0,0,1,2,1,1,1,1,0,0,1,0,1,0,1
318.8705581038113,75.53476681669808,0,4,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,1
232.5442868709114,74.89333797088095,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,1
4062.958223813537,92.34676762888158,0,44,0,1,0,1,0,1,0,0,1,0,0,2,0,0,2,1
399.20887533171634,89.20116058325026,0,4,0,0,0,1,2,1,0,1,0,1,0,0,0,1,2,1
4368.996966391916,89.06321685393429,1,49,0,1,0,1,2,1,0,2,0,0,2,0,0,1,2,1
3756.671645717703,99.28398563720418,0,37,0,1,0,1,2,1,1,0,2,1,0,2,0,1,2,1
25.478594408221337,25.478594408221337,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1
69.9834896368703,69.9834896368703,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,1
365.4473219203348,91.26196025325468,0,4,0,0,0,1,2,1,0,2,0,0,2,0,0,0,2,1
52.61620410594372,52.61620410594372,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1
360.3647262177315,49.614305737169616,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1
1165.888642785687,86.52908700995314,1,13,1,0,0,1,0,1,0,1,0,1,0,2,0,1,0,1
3015.0633329327375,77.61173949619648,0,38,1,0,0,1,0,1,1,1,0,0,0,0,0,0,2,1
6980.374744939309,106.17583936266985,0,65,0,1,0,1,2,1,0,1,2,0,2,2,1,1,1,1
309.94734674088704,28.786716439730846,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
476.7849999260948,88.14327575248547,0,5,0,0,0,1,0,1,0,0,0,0,2,1,0,1,2,1
2497.236352089064,75.88484842877389,1,35,1,0,0,1,0,0,0,2,2,1,2,0,0,1,1,1
69.89035551046544,69.89035551046544,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
51.162576288750486,51.162576288750486,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1
20.14535553835817,20.14535553835817,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,1
202.668902917327,70.24025079125045,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1
2444.5995507383736,69.34063308820805,0,36,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,1
1461.5615952738067,87.30584775212893,0,17,0,1,0,1,2,1,0,0,2,0,1,0,0,0,1,1
50.674518220388386,50.674518220388386,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,3,1
160.8650780262183,55.24727673047911,0,3,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,1
6980.6826682486735,105.71493262385546,0,65,0,1,0,1,2,1,0,1,2,0,2,2,0,1,1,1
706.2746615264516,76.40462496206047,0,9,0,0,0,1,0,0,1,1,0,0,1,2,0,1,2,1
1851.1607719714232,89.27832680211836,0,21,0,0,0,1,0,1,0,1,0,0,0,2,0,1,2,1
317.43995170982043,69.95576659938864,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
91.23520017984225,29.044032511874136,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
429.7184299998081,72.96273340758036,0,6,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1
118.1535064004636,29.068784929809915,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
80.03100533261343,80.03100533261343,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,1
1058.4286094951333,98.495119760589,0,11,0,0,0,1,1,1,0,0,2,0,2,2,0,1,2,1
2975.021028767609,99.87380236131665,0,29,0,0,0,1,2,1,0,1,0,0,2,2,0,1,1,1
4041.1913720067932,86.85963810487618,0,46,0,0,0,1,0,1,1,0,0,0,0,2,0,0,2,1
1222.7910700752072,88.443466546163,0,12,0,1,0,1,0,1,0,0,0,0,2,1,0,0,1,1
80.68367280251303,43.804392090225974,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2032.1249284688427,82.80501408970716,0,25,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1
2593.291685237614,75.51643023559578,0,35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
35.50840897532302,35.50840897532302,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1,2,1
82.03364569424532,20.6900234270684,0,4,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,1
1451.2047020277423,80.1703731580259,0,18,0,0,0,1,1,1,0,1,0,0,0,0,0,1,2,1
45.73989465186654,45.73989465186654,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1
1505.1257562891153,91.74689670852415,0,16,0,0,0,1,2,1,0,1,0,1,0,0,0,1,2,1
599.9627036557462,33.5999542026003,0,17,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
672.5232214443016,44.17270566032308,0,14,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1
2276.9094443774616,89.34622288543386,0,25,0,0,0,1,0,1,0,0,0,0,2,1,0,1,0,1
6873.419868693507,106.17055230628348,0,63,0,1,0,1,2,1,0,1,1,0,2,2,0,1,1,1
70.09432064557592,70.09432064557592,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,1
4542.005036933755,99.35078470856428,1,45,1,1,0,1,2,1,0,2,0,0,0,2,0,0,1,1
657.7722838960708,19.587990842062233,0,30,0,1,0,1,0,2,1,1,1,1,1,1,0,0,1,1
63.795697263497715,19.85,0,3,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,1
788.9823379462048,84.99343669998206,0,8,0,0,0,1,2,1,0,0,0,0,0,2,0,0,1,1
5463.231744076183,94.7079110691187,0,57,0,0,0,1,0,1,0,0,2,0,2,1,1,0,2,1
1221.3814364823854,95.88035831822083,0,11,0,1,0,1,1,1,1,0,0,2,1,0,0,1,1,1
4520.85996325453,93.06729466166868,0,48,0,0,0,1,2,1,0,0,2,0,0,1,0,1,1,1
1136.0776175633687,90.59222489351279,0,13,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1
3941.433656705335,85.17878920266594,0,46,0,0,0,0,1,0,0,0,2,1,0,0,0,1,2,1
237.87840618826706,52.972360682312605,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1
1218.4265902583788,81.92778569473657,0,14,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,1
8009.153047754409,113.81999286535496,0,70,0,1,0,1,2,1,1,2,2,2,2,2,1,0,1,1
35.28904180587437,35.28904180587437,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1
2080.172572399417,86.25892236389132,0,25,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1
72.16791297564518,32.48043166100187,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
70.42541338094703,70.42541338094703,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
50.664493909671,50.664493909671,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,3,1
6281.688734213197,104.853154188507,0,61,0,1,0,1,1,1,0,2,2,0,2,2,0,1,2,1
215.55172369629614,21.009620829370423,1,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1
145.39376847211872,73.45278816505218,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
24.850348899629125,24.850348899629125,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1
370.0513733059247,87.35402372207774,0,4,1,0,0,1,2,1,0,2,1,0,0,0,0,1,0,1
2391.190046109308,95.9709182542759,0,26,0,0,0,1,2,1,0,1,0,0,1,1,0,1,1,1
84.46565661962161,84.46565661962161,0,1,0,0,0,1,0,1,0,1,0,0,2,0,0,0,2,1
1332.210548360447,24.965308453998283,0,56,1,0,0,1,2,2,1,1,1,1,1,1,1,0,1,1
49.65756616961625,49.65756616961625,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,1
993.5908518709615,63.043250038996916,0,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,1
69.867613726082,69.867613726082,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
20.295892586864255,20.295892586864255,0,1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,1
35.73207409275546,35.73207409275546,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1
20.686792328508886,20.686792328508886,0,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,1
7372.5829312372425,103.40871753310466,0,71,1,0,0,1,2,1,0,1,2,0,2,2,2,1,1,1
738.9299826555886,24.529945734304075,0,32,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,1
60.56283161343139,60.56283161343139,0,1,1,0,0,1,2,0,0,0,0,0,1,0,0,0,2,1
673.2343376878423,99.26748138663908,0,7,1,0,0,1,2,1,0,2,0,0,1,2,0,1,1,1
1161.883896884388,83.61242301391282,1,14,1,0,0,1,0,1,0,0,0,0,0,2,0,1,1,1
1121.2624577035895,93.00243663724305,0,12,0,0,0,1,0,1,0,0,1,0,2,2,0,0,3,1
430.8386141161138,77.9727744858653,0,5,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,1
90.81988496266098,90.81988496266098,0,1,1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,1
79.2422374153642,79.2422374153642,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,1
363.2095561042288,85.36783780100437,0,4,0,0,0,1,2,1,0,1,0,0,1,0,0,0,2,1
93.17884499497217,23.35191360032305,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
80.68136249693985,80.68136249693985,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1
266.78703730560176,79.32886951512819,0,3,1,0,0,1,0,1,0,0,0,0,2,0,0,0,2,1
609.5625372696244,74.99127227415217,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,1,2,1
70.0360009367594,70.0360009367594,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
1080.3825466023743,103.93660937777483,0,10,0,0,0,1,0,1,1,1,2,0,2,2,0,1,2,1
228.05867113568053,74.51803184172368,0,3,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,1
95.1109265730698,95.1109265730698,0,1,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1
4512.124542475392,92.2346833277303,1,48,0,0,0,1,2,1,0,0,1,0,0,1,0,1,1,1
24.298699343502776,24.298699343502776,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1
2166.497084423209,98.60536649273958,0,22,1,1,1,1,1,1,0,1,1,0,2,2,0,0,2,1
559.2885607676183,70.76731289302047,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
440.9271792926885,47.5441698562312,0,8,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,1
390.15105835451556,81.21083971824943,0,5,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1
1336.2519196807048,60.42303335655286,0,22,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1
497.7629237546704,94.433520716895,0,5,0,0,0,1,0,1,0,0,1,0,2,2,0,1,2,1
2447.9505434547955,96.3495260708727,0,24,1,0,0,1,0,1,0,2,0,0,2,2,0,1,2,1
7785.635005515998,115.50773546454428,0,67,1,0,0,1,2,1,1,2,2,1,2,2,1,1,0,1
4535.503681276912,105.4477960789536,1,43,0,1,0,1,2,1,0,0,1,1,1,2,0,0,1,1
223.4295346575208,76.02600323761605,0,3,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
3024.400869597651,58.32089623973712,0,53,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,1
1048.1703772423687,23.190230033922504,0,47,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
95.83420267064652,44.93282210952508,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1
75.64745592564756,75.64745592564756,1,1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
663.8215935643085,97.85422305512154,0,7,0,0,0,1,1,1,0,0,2,0,2,2,0,1,2,1
4338.827015638904,85.9131734118961,0,51,1,0,0,1,0,1,0,2,0,0,0,2,0,1,2,1
3746.865839170675,98.85914506313573,0,37,0,1,0,1,2,1,1,0,1,1,0,2,0,1,1,1
837.882343322991,84.20650493501279,0,10,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1
159.0480682940894,55.14886742548988,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1
2938.2447894189304,93.36904821811297,0,31,0,0,0,1,2,1,0,0,1,0,1,1,0,0,0,1
2367.5399279526314,57.13600007745278,0,41,1,0,0,0,0,0,0,1,2,0,1,2,1,1,3,1
81.69943126799951,81.69943126799951,0,1,0,0,0,1,2,1,1,0,0,0,0,0,0,1,2,1
83.49143312943319,44.986248794774056,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
19.63646278131382,19.63646278131382,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,1
85.80404287486996,85.80404287486996,0,1,0,0,0,1,2,1,0,0,0,0,0,2,0,0,2,1
146.14676033278351,72.15604737880409,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
79.67908673979065,79.67908673979065,0,1,0,0,0,1,2,1,0,0,1,0,0,0,0,1,3,1
20.15,20.15,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,1
6600.912278694786,98.26946102615362,0,68,0,1,0,1,2,1,0,1,1,0,2,2,1,1,0,1
75.06275642408711,75.06275642408711,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
2134.465806924129,78.31143170691159,1,27,0,0,0,1,2,1,0,0,1,0,0,0,0,1,2,1
714.1041071174092,77.63237227026312,0,9,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
56.224009564698925,56.224009564698925,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1
1929.9434173862546,81.31961679575069,0,25,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1
120.27426416469737,34.352661329731866,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
163.34341305371964,54.96679263357535,0,3,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1
221.78842781882085,69.93171155057215,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
19.729751541038762,19.729751541038762,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,1,3,1
5792.079916342027,105.22412030373066,0,55,0,0,0,1,2,1,2,0,2,0,2,2,1,1,0,1
4864.924847258056,94.30482154886555,0,52,1,0,0,1,0,1,0,2,0,0,2,1,1,1,0,1
1766.512491537688,89.20289651036636,0,20,1,0,0,1,1,1,0,0,1,0,2,0,0,1,2,1
54.92225707658751,54.92225707658751,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1
45.679391313063434,45.679391313063434,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1
2914.0657366041373,92.83322293286062,0,32,0,0,0,1,0,1,0,0,1,2,1,1,0,0,1,1
1541.8959381768996,71.65581624456736,0,21,0,0,0,1,0,0,1,0,1,1,2,0,0,1,0,1
80.60754551945676,80.60754551945676,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,1
221.71403491002562,26.255499387706003,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2330.2535745694013,54.80334841058759,0,44,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,1
30.482172058556824,28.457355681163754,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
292.38830328029076,94.6890556301884,0,3,0,0,0,1,2,1,0,0,0,0,2,1,0,0,2,1
142.3816176185914,70.14425134207428,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5771.588334847984,106.69933936663034,0,53,0,0,0,1,2,1,2,1,0,0,2,2,1,0,0,1
4043.7264306274615,85.40378913656417,0,47,1,0,0,1,0,0,2,0,0,0,0,2,0,0,2,1
1595.3417124591542,92.28368192822771,0,17,1,0,0,1,2,1,0,0,2,0,0,2,0,1,1,1
75.27319234005292,75.27319234005292,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,1
77.71383633228419,40.727497749889615,0,2,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1
579.8586011829658,86.73401522408625,0,6,0,0,0,1,0,1,0,0,0,0,2,1,0,0,2,1
271.9607055848377,70.73237186852221,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
165.56175635392336,85.99229266524667,0,2,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,1
5554.004676631219,108.74546583487539,0,50,0,0,0,1,2,1,2,1,0,1,2,2,1,1,2,1
1855.8821787860884,84.01511805387946,0,22,0,0,0,1,0,0,0,2,0,0,0,1,0,0,3,1
827.7410227291116,80.38494597974227,0,10,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1
4539.248153509615,100.53931187878187,1,45,0,1,0,1,2,1,0,0,1,1,1,2,0,0,1,1
264.8373423837135,84.88923377915181,0,3,0,0,0,1,2,1,0,0,0,0,0,2,0,1,0,1
713.5503093747875,79.44907187563739,0,9,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1
685.619290917673,44.122431026903534,0,14,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1
607.3088107593597,75.04659425077502,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1
193.61359768872404,91.59036764213647,0,2,0,0,0,1,2,1,0,0,1,0,2,0,0,1,1,1
2416.6064576539693,70.32473816558316,0,34,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
813.0614082255502,81.19542643051209,0,10,1,0,0,1,2,1,0,0,0,0,1,0,0,1,2,1
265.5318167822602,73.84560505566537,0,4,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1
1616.8211759720914,93.78548561684065,0,17,0,0,0,1,2,1,1,1,0,0,1,0,0,1,2,1
178.70393186974218,86.22257654239067,0,2,0,0,0,1,0,1,0,0,2,0,0,2,0,1,2,1
764.4570970329086,88.71637138436272,0,8,1,0,0,1,2,1,0,0,0,0,2,0,0,1,2,1
1501.3241658871254,61.847548725917875,0,24,0,1,1,0,0,0,1,2,1,0,2,2,0,1,0,1
2790.922655900433,63.977336427539726,0,44,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1
485.49148766798373,92.38810724340122,0,5,0,0,0,1,1,1,0,0,0,0,1,2,0,1,2,1
6435.917195996161,107.95806848785607,0,60,0,0,0,1,2,1,0,0,2,1,2,2,1,1,2,1
114.67591361960338,55.44898552142045,0,2,1,0,0,1,2,0,0,1,0,0,0,0,0,0,2,1
5357.263651373765,103.75149365452863,0,51,0,1,0,1,2,1,1,0,1,0,2,2,0,0,1,1
316.4472032587847,86.86919943476242,0,3,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,1
816.0662125277377,97.21439199708074,0,8,0,0,0,1,1,1,0,0,1,0,2,2,0,1,1,1
1041.8009626414234,96.41387552597354,0,10,0,0,0,1,2,1,0,0,1,0,2,2,0,1,2,1
1154.6549074764055,78.82655058587518,1,15,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1
69.6364678002506,69.6364678002506,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
498.8468170704006,62.51943071398599,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
74.77988858396142,74.77988858396142,1,1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
3239.802433203688,94.7011281346044,0,34,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1
1715.722527630499,54.0804919582068,0,31,1,0,0,0,0,0,0,0,2,1,0,0,0,1,2,1
3028.1654812557604,87.50944547899853,0,34,1,0,0,1,0,1,0,0,1,0,2,0,0,1,1,1
82.40719955428379,26.508283855169775,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
